ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_ORDER_SALES,AVG_PRICE_ORDER,SALES_RATIO
10344,30,100.0,3,3928.2,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,127,S18_2325,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,EMEA,Lebihan,Laurence,Medium,20136.86,73.57857142857142,0.19507510108328704
10356,29,100.0,3,3630.22,12/9/2004 0:00,Shipped,4,12,2004,Vintage Cars,127,S18_2325,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Da Cunha,Daniel,Medium,32623.93,79.63777777777779,0.11127476058218613
10367,27,100.0,5,4196.07,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,127,S18_2325,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Medium,44273.36,74.21615384615384,0.09477640730226934
10380,40,100.0,10,4931.6,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,127,S18_2325,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,38360.4,79.01,0.12855966048320663
10390,31,98.99,16,3068.69,3/4/2005 0:00,Shipped,1,3,2005,Vintage Cars,127,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Medium,61133.28,81.740625,0.05019671772887043
10409,6,100.0,2,785.64,4/23/2005 0:00,Shipped,2,4,2005,Vintage Cars,127,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Small,2587.58,64.77,0.30361959823464396
10420,45,100.0,2,4977.0,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,127,S18_2325,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,APAC,Huxley,Adrian,Medium,43971.43,77.13076923076923,0.11318713082562928
10103,22,54.09,2,1189.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,60,S18_2432,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Small,54702.0,88.59625,0.021753866403422178
10114,45,68.67,6,3090.15,4/1/2003 0:00,Shipped,2,4,2003,Trucks and Buses,60,S18_2432,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,EMEA,Bertrand,Marie,Medium,38217.41,85.446,0.08085712768081353
10126,43,65.02,2,2795.86,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,60,S18_2432,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,EMEA,Sommer,MartÂ¡n,Small,61073.21,86.85000000000001,0.04577882839300571
10140,46,61.99,2,2851.54,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,60,S18_2432,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Small,42031.83,87.82,0.06784239468041244
10151,39,69.28,9,2701.92,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,60,S18_2432,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Small,37501.58,87.34400000000001,0.07204816437067452
10165,31,71.1,18,2204.1,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,60,S18_2432,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Japan,Natividad,Eric,Small,77809.37,85.15388888888889,0.028326922580146838
10175,41,69.28,7,2840.48,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,EMEA,Brown,Ann,Small,42688.31,85.38916666666667,0.06653999654706406
10184,44,60.16,12,2647.04,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,EMEA,Roel,Jose Pedro,Small,51502.740000000005,81.98538461538462,0.0513961004793143
10194,45,70.49,2,3172.05,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,EMEA,Saveley,Mary,Medium,41535.11,86.34818181818183,0.07637032862077409
10207,37,69.89,13,2585.93,12/9/2003 0:00,Shipped,4,12,2003,Trucks and Buses,60,S18_2432,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,EMEA,Franco,Valarie,Small,63730.78,83.64875,0.04057584106141491
10217,35,61.38,2,2148.3,2/4/2004 0:00,Shipped,1,2,2004,Trucks and Buses,60,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Small,24219.59,87.34714285714286,0.08870092350861432
10229,28,59.55,7,1667.4,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,48922.77,82.845,0.034082289289833756
10246,30,61.99,11,1859.7,5/5/2004 0:00,Shipped,2,5,2004,Trucks and Buses,60,S18_2432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,41317.75,81.59454545454545,0.04500971132261558
10259,30,49.22,10,1476.6,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,60,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Small,45788.72,81.47692307692309,0.03224811700348906
10271,25,69.28,11,1732.0,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,41121.58,83.53818181818181,0.04211900418223229
10281,29,57.73,7,1674.17,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,60,S18_2432,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,EMEA,Yu,Kyung,Small,44781.35,82.7942857142857,0.03738542942541929
10291,26,57.73,2,1500.98,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Small,53941.69,86.83428571428571,0.0278259728236175
10305,41,53.48,11,2192.68,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,EMEA,Hernandez,Marta,Small,54251.659999999996,85.99928571428572,0.040416827798448934
10313,34,52.87,5,1797.58,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Small,36576.71,85.57545454545455,0.049145480826460336
10322,35,61.21,11,2142.35,11/4/2004 0:00,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,EMEA,Young,Valarie,Small,55570.6,81.72071428571428,0.038551860156269685
10334,34,61.38,1,2086.92,11/19/2004 0:00,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÂgen  8,Lule,S-958 22,Sweden,EMEA,Berglund,Christina,Small,26260.21,93.56333333333333,0.07947080392731057
10347,50,100.0,8,6834.5,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,47442.91,89.45916666666666,0.14405735229984837
10357,41,61.99,7,2541.59,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,42152.11,91.77000000000001,0.06029567677632271
10370,22,96.86,7,2130.92,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,60,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small,29852.17,86.31888888888889,0.07138241541569676
10381,35,48.62,7,1701.7,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,60,S18_2432,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,28034,USA,EMEA,Brown,Julie,Small,36495.95,85.2811111111111,0.04662709149919375
10391,44,38.5,5,1694.0,3/9/2005 0:00,Shipped,1,3,2005,Trucks and Buses,60,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small,35160.25,77.89500000000001,0.04817940714300951
10412,47,61.99,11,2913.53,5/3/2005 0:00,Shipped,2,5,2005,Trucks and Buses,60,S18_2432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,52287.74,81.59454545454545,0.055721092554392296
10425,19,49.22,10,935.18,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,60,S18_2432,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Small,43784.69,81.47692307692309,0.021358607312281983
10106,34,90.39,2,3073.26,2/17/2003 0:00,Shipped,1,2,2003,Planes,84,S18_2581,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium,56181.32,78.88222222222223,0.05470252389940287
10120,29,71.81,8,2082.49,4/29/2003 0:00,Shipped,2,4,2003,Planes,84,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small,50397.66,84.97933333333334,0.041321164514384195
10133,49,69.27,3,3394.23,6/27/2003 0:00,Shipped,2,6,2003,Planes,84,S18_2581,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,22167.74,78.18625,0.1531157438692442
10145,30,85.32,14,2559.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,84,S18_2581,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Small,55776.119999999995,83.8375,0.04589060694791965
10168,21,70.96,9,1490.16,10/28/2003 0:00,Shipped,4,10,2003,Planes,84,S18_2581,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Small,62305.47,86.58777777777777,0.02391700118785718
10210,50,76.88,7,3844.0,1/12/2004 0:00,Shipped,1,1,2004,Planes,84,S18_2581,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,50490.64,78.96588235294118,0.07613292285461226
10223,47,100.0,9,4724.91,2/20/2004 0:00,Shipped,1,2,2004,Planes,84,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,49637.57,85.01933333333334,0.09518818104915289
10235,24,76.03,3,1824.72,4/2/2004 0:00,Shipped,2,4,2004,Planes,84,S18_2581,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small,31302.5,81.33333333333333,0.05829310757926683
10250,27,98.84,4,2668.68,5/11/2004 0:00,Shipped,2,5,2004,Planes,84,S18_2581,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Small,48472.24,82.75928571428572,0.05505584227178278
10263,33,86.17,10,2843.61,6/28/2004 0:00,Shipped,2,6,2004,Planes,84,S18_2581,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,EMEA,King,Julie,Small,44130.520000000004,87.51272727272728,0.0644363583297908
10275,35,90.39,9,3163.65,7/23/2004 0:00,Shipped,3,7,2004,Planes,84,S18_2581,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Medium,56002.9,82.95166666666667,0.05649082458229842
10284,31,71.81,1,2226.11,8/21/2004 0:00,Shipped,3,8,2004,Planes,84,S18_2581,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Small,34145.47,76.56538461538462,0.06519488529517971
10297,25,82.79,4,2069.75,9/16/2004 0:00,Shipped,3,9,2004,Planes,84,S18_2581,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,EMEA,Cassidy,Dean,Small,18971.96,85.79285714285713,0.10909521209195044
10308,27,82.79,7,2235.33,10/15/2004 0:00,Shipped,4,10,2004,Planes,84,S18_2581,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,EMEA,Frick,Steve,Small,46873.04,80.71875,0.04768903403747655
10318,31,100.0,9,3116.43,11/2/2004 0:00,Shipped,4,11,2004,Planes,84,S18_2581,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,EMEA,Yu,Kyung,Medium,44040.729999999996,92.69666666666666,0.07076245103112505
10327,45,100.0,8,4781.7,11/10/2004 0:00,Resolved,4,11,2004,Planes,84,S18_2581,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Medium,24078.61,86.94,0.19858704468405775
10339,27,100.0,2,2810.7,11/23/2004 0:00,Shipped,4,11,2004,Planes,84,S18_2581,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Small,55888.65,79.908125,0.050291069832604646
10353,27,100.0,1,3515.67,12/4/2004 0:00,Shipped,4,12,2004,Planes,84,S18_2581,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,EMEA,Lewis,Dan,Medium,29343.35,80.03,0.11981147346843493
10374,42,69.27,2,2909.34,2/2/2005 0:00,Shipped,1,2,2005,Planes,84,S18_2581,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Small,21730.03,86.11166666666666,0.13388568722638672
10386,21,74.77,18,1570.17,3/1/2005 0:00,Resolved,1,3,2005,Planes,84,S18_2581,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,53815.72,77.94666666666666,0.029176790722116142
10398,34,76.88,15,2613.92,3/30/2005 0:00,Shipped,1,3,2005,Planes,84,S18_2581,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,EMEA,Henriot,Paul,Small,52029.07,77.58611111111111,0.050239606435402366
10401,42,76.03,3,3193.26,4/3/2005 0:00,On Hold,2,4,2005,Planes,84,S18_2581,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,EMEA,Brown,William,Medium,46519.0,81.33333333333333,0.06864420989273201
10416,15,98.84,4,1482.6,5/10/2005 0:00,Shipped,2,5,2005,Planes,84,S18_2581,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small,41509.94,82.75928571428572,0.035716746398573446
10107,29,70.87,6,2055.23,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Small,25783.76,92.80125,0.07971025172434122
10120,46,58.15,4,2674.9,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,60,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small,50397.66,84.97933333333334,0.053075876935556134
10134,30,61.78,6,1853.4,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,60,S18_2625,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Da Cunha,Daniel,Small,25624.88,90.44142857142857,0.07232814358545289
10145,30,49.67,10,1490.1,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,60,S18_2625,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Small,55776.119999999995,83.8375,0.02671573426046846
10159,42,51.48,18,2162.16,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,60,S18_2625,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,28034,USA,EMEA,Brown,Julie,Small,62498.29,83.05611111111111,0.03459550653305874
10168,46,61.18,5,2814.28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Small,62305.47,86.58777777777777,0.04516906782020905
10180,25,64.2,13,1605.0,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,60,S18_2625,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,EMEA,Rance,Martine,Small,48874.28,82.245,0.03283935845193014
10188,32,65.42,5,2093.44,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,60,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Small,34481.340000000004,94.00625,0.06071225770228187
10201,30,64.81,6,1944.3,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,60,S18_2625,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,28034,USA,EMEA,Murphy,Julie,Small,25431.88,91.03714285714285,0.07645128869749307
10210,40,49.67,3,1986.8,1/12/2004 0:00,Shipped,1,1,2004,Motorcycles,60,S18_2625,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,50490.64,78.96588235294118,0.039349867619028
10223,28,60.57,5,1695.96,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,60,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small,49637.57,85.01933333333334,0.034166861915279095
10236,23,55.72,2,1281.56,4/3/2004 0:00,Shipped,2,4,2004,Motorcycles,60,S18_2625,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,EMEA,Hernandez,Rosa,Small,7287.24,81.10666666666667,0.1758635642575241
10251,29,61.18,6,1774.22,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,60,S18_2625,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,EMEA,Brown,William,Small,27987.07,93.53000000000002,0.0633942745703641
10263,34,58.75,6,1997.5,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,60,S18_2625,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,EMEA,King,Julie,Small,44130.520000000004,87.51272727272728,0.045263459392728654
10275,37,63.6,5,2353.2,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,60,S18_2625,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Small,56002.9,82.95166666666667,0.04201925257442025
10285,20,49.06,10,981.2,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,60,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,EMEA,Hernandez,Marta,Small,48828.72,84.42615384615384,0.020094731133644298
10298,32,48.46,2,1550.72,9/27/2004 0:00,Shipped,3,9,2004,Motorcycles,60,S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,EMEA,Schmitt,Carine,Small,5307.9800000000005,72.4,0.2921488023692629
10308,34,52.09,3,1771.06,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,60,S18_2625,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,EMEA,Frick,Steve,Small,46873.04,80.71875,0.03778419321639902
10318,42,52.7,5,2213.4,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,EMEA,Yu,Kyung,Small,44040.729999999996,92.69666666666666,0.05025802251688381
10329,38,100.0,12,5266.04,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Medium,53152.28,87.41266666666667,0.09907458344214021
10339,30,62.16,1,1864.8,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Small,55888.65,79.908125,0.03336634540286802
10362,23,49.67,3,1142.41,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Small,13529.57,86.64750000000001,0.08443801244237623
10374,22,53.3,4,1172.6,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,60,S18_2625,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Small,21730.03,86.11166666666666,0.05396218965183205
10389,39,100.0,5,6981.0,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,60,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,31606.72,87.7875,0.22087075153638214
10402,55,55.72,2,3064.6,4/7/2005 0:00,Shipped,2,4,2005,Motorcycles,60,S18_2625,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,EMEA,Perrier,Dominique,Medium,14066.8,81.10666666666667,0.21786049421332498
10417,36,61.18,6,2202.48,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,60,S18_2625,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,31821.9,93.53000000000002,0.06921271200022626
10101,26,100.0,1,3773.38,1/9/2003 0:00,Shipped,1,1,2003,Vintage Cars,168,S18_2795,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Medium,11432.34,71.24,0.33006191208449015
10110,31,100.0,1,5074.39,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,168,S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,51017.92,75.720625,0.09946289460644418
10125,34,100.0,2,6483.46,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,9738.18,100.0,0.6657773834535816
10139,41,100.0,8,7956.46,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,168,S18_2795,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,APAC,Huxley,Adrian,Large,28397.260000000002,88.04875,0.2801840740972896
10149,23,100.0,5,4230.62,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,168,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,EMEA,Taylor,Sue,Medium,34100.03,75.16818181818182,0.12406499349120807
10162,48,100.0,3,7209.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,168,S18_2795,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,28034,USA,EMEA,Brown,Julie,Large,33180.59,71.476,0.21726919262134883
10173,22,100.0,7,3452.68,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium,40077.71,74.569375,0.08614963280087609
10182,21,100.0,4,3047.73,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Medium,50360.89,77.46529411764706,0.06051779466169085
10193,22,100.0,8,3675.32,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,APAC,Connery,Sean,Medium,37878.55,76.986875,0.0970290573424801
10205,40,100.0,3,7492.4,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Large,16384.76,67.772,0.4572785930340146
10214,50,100.0,1,9534.5,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,168,S18_2795,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,EMEA,Sommer,MartÂ¡n,Large,24995.469999999998,68.56714285714285,0.3814491185802868
10227,29,100.0,4,5579.02,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,168,S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,EMEA,Saveley,Mary,Medium,46802.270000000004,76.42333333333333,0.11920404715412308
10244,43,100.0,8,5950.34,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,28327.64,81.39666666666668,0.2100542085397866
